platform,title,url,query,page,date_scraped,extraction_method,estimated_salary_boost,demand_level,roi_score,score_breakdown,skill_category,demand_signal,trend_count,trend_count_norm,course_text,content_similarity,roi_norm,salary_norm,query_len_norm,knn_personalization,svd_personalization,personalization_score,support_skill_alignment,margin_pressure,demand_integration_score,demand_level_clean,demand_level_bonus,base_hybrid_score,hybrid_final_score,confidence_level,impact_band,recommendation_rank,recommendation_reason
Udemy,"Machine Learning A-Z: AI, Python & R + ChatGPT Prize [2026]",https://www.udemy.com/course/machinelearning/,data science,1,2026-02-26T08:55:59.719016,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,machine learning a-z ai python r chatgpt prize 2026 data science python,0.2524419451081689,0.97,0.16666666666666666,0.0,0.9717090988537433,0.9403637955115828,0.9591709775168792,1.0,0.5980000000000001,0.9402164976726787,very_high,0.06,0.7774790048416995,0.8774790048416996,MEDIUM,MODERATE,38,strong market demand; strong personalization fit; high ROI potential
Udemy,[NEW] Python Bootcamp: Beginner to Master Programming,https://www.udemy.com/course/python-programming-for-beginners-with-exercises/,python programming,1,2026-02-26T08:49:21.017706,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 55.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,new python bootcamp beginner to master programming python programming python,0.18930389917581705,1.0,0.16666666666666666,0.0,0.9683521987159555,0.9540279343949205,0.9626224929875415,1.0,0.5980000000000001,0.9658860495569032,very_high,0.06,0.7760417153857558,0.8760417153857558,MEDIUM,MODERATE,39,strong market demand; strong personalization fit; high ROI potential
Udemy,100 Days of Code™: The Complete Python Pro Bootcamp,https://www.udemy.com/course/100-days-of-code/,data science,1,2026-02-26T08:55:59.718852,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,100 days of code the complete python pro bootcamp data science python,0.20738240269228086,1.0,0.16666666666666666,0.0,0.9697484675730812,0.9403498184632918,0.9579890079291654,1.0,0.5980000000000001,0.9458284967092413,very_high,0.06,0.772382826503596,0.872382826503596,MEDIUM,MODERATE,40,strong market demand; strong personalization fit; high ROI potential
Udemy,Data Science and Machine Learning Fundamentals [2026],https://www.udemy.com/course/data-science-and-machine-learning-fundamentals-one/,data science,1,2026-02-26T08:55:59.719094,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning,0.6628982234498013,8.0,0.5384615384615384,data science and machine learning fundamentals 2026 data science machine-learning,0.35018395303254585,0.97,0.7222222222222222,0.0,0.9696662512445717,0.9594572657247963,0.9655826570366616,1.0,0.5980000000000001,0.8500319179799906,very_high,0.06,0.7719528238102985,0.8719528238102985,MEDIUM,MODERATE,41,strong market demand; strong personalization fit; high ROI potential
Udemy,"Data Analytics, Data Science, & Machine Learning - All in 1",https://www.udemy.com/course/data-analytics-data-science-machine-learning-all-in-1/,data science,1,2026-02-26T08:55:59.718575,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning,0.6628982234498013,8.0,0.5384615384615384,data analytics data science machine learning - all in 1 data science machine-learning,0.34805571985030886,0.97,0.7222222222222222,0.0,0.9696356393089842,0.9582936479930355,0.9650988427826048,1.0,0.5980000000000001,0.8497192384999896,very_high,0.06,0.7711903741332248,0.8711903741332248,MEDIUM,MODERATE,42,strong market demand; strong personalization fit; high ROI potential
Udemy,The Data Science Course: Complete Data Science Bootcamp 2026,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,data science,1,2026-02-26T08:55:59.718006,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,the data science course complete data science bootcamp 2026 data science data-science,0.5293501647844653,1.0,0.4444444444444444,0.0,0.9574673085298507,0.934078005639655,0.9481115873737724,1.0,0.5980000000000001,0.7170040135851977,very_high,0.06,0.7703168427943786,0.8703168427943786,MEDIUM,MODERATE,43,strong market demand; strong personalization fit; high ROI potential
Udemy,Complete Python Bootcamp For Everyone From Zero to Hero 2025,https://www.udemy.com/course/python-foreveryone/,python programming,1,2026-02-26T08:49:21.018019,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,complete python bootcamp for everyone from zero to hero 2025 python programming python,0.17742518999265788,1.0,0.16666666666666666,0.0,0.96737442017691,0.9419305696255265,0.9571968799563566,1.0,0.5980000000000001,0.9581497167602332,very_high,0.06,0.7690079183533353,0.8690079183533352,MEDIUM,MODERATE,44,strong market demand; strong personalization fit; high ROI potential
Udemy,Complete Python With DSA Bootcamp + LEETCODE Exercises,https://www.udemy.com/course/complete-python-dsa-bootcamp/,python programming,1,2026-02-26T08:49:21.017858,fallback_html_parse,25000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,complete python with dsa bootcamp leetcode exercises python programming python,0.16338220005520276,1.0,0.16666666666666666,0.0,0.9661566486651212,0.9587358757474014,0.9631883394980332,1.0,0.5980000000000001,0.9607237201450929,very_high,0.06,0.7678959369390915,0.8678959369390915,MEDIUM,MODERATE,45,strong market demand; strong personalization fit; high ROI potential
Udemy,Learn Playwright with Python (Web & API Automation),https://www.udemy.com/course/learn-playwright-with-python-web-api-automation/,python programming,2,2026-02-26T08:49:56.698102,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,learn playwright with python web api automation python programming python,0.17877685693801387,0.97,0.16666666666666666,0.0,0.9664436197948831,0.9624379388051129,0.9648413473989751,1.0,0.5980000000000001,0.9530907054057107,very_high,0.06,0.7649862979762458,0.8649862979762459,MEDIUM,MODERATE,46,strong market demand; strong personalization fit; high ROI potential
Udemy,Data Science & Machine Learning(Theory+Projects)A-Z 90 HOURS,https://www.udemy.com/course/data-science-machine-learningtheoryprojectsa-z-90-hours/,data science,2,2026-02-26T08:56:38.232865,fallback_html_parse,35000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",machine-learning,0.6628982234498013,8.0,0.5384615384615384,data science machine learning theory projects a-z 90 hours data science machine-learning,0.28747254023765023,0.97,0.7222222222222222,0.0,0.967989138264555,0.9630006303277491,0.9659937350898327,1.0,0.5980000000000001,0.8496516108600173,very_high,0.06,0.7562446326328767,0.8562446326328768,MEDIUM,MODERATE,47,strong market demand; strong personalization fit; high ROI potential
Udemy,Python Programming Course | From Basics to Real-World Skills,https://www.udemy.com/course/python-programming-course-from-basics-to-real-world-skills/,python programming,2,2026-02-26T08:49:56.699049,fallback_html_parse,25000.0,very_high,96.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 18.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming course from basics to real-world skills python programming python,0.19616272182472286,0.93,0.16666666666666666,0.0,0.9661109751522268,0.9198359147777283,0.9476009510024275,1.0,0.5980000000000001,0.9434167224673449,very_high,0.06,0.7556367710703582,0.8556367710703583,MEDIUM,MODERATE,48,strong market demand; strong personalization fit; high ROI potential
Udemy,Python Programming Course | From Basics to Real-World Skills,https://www.udemy.com/course/python-programming-course-from-basics-to-real-world-skills/,python programming,1,2026-02-26T08:49:21.018521,fallback_html_parse,25000.0,very_high,96.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 18.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming course from basics to real-world skills python programming python,0.19616272182472286,0.93,0.16666666666666666,0.0,0.9661109751522268,0.9198359147777283,0.9476009510024275,1.0,0.5980000000000001,0.9434167224673449,very_high,0.06,0.7556367710703582,0.8556367710703583,MEDIUM,MODERATE,49,strong market demand; strong personalization fit; high ROI potential
Udemy,"Machine Learning A-Z: AI, Python & R + ChatGPT Prize [2026]",https://www.udemy.com/course/machinelearning/,machine learning,1,2026-02-26T08:54:21.889223,fallback_html_parse,25000.0,very_high,98.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,machine learning a-z ai python r chatgpt prize 2026 machine learning python,0.1608040695190623,0.97,0.16666666666666666,0.0,0.9648746571125748,0.9337053798408983,0.9524069462039042,1.0,0.5980000000000001,0.9468757050768177,very_high,0.06,0.7552092507076278,0.8552092507076279,MEDIUM,MODERATE,50,strong market demand; strong personalization fit; high ROI potential
Udemy,Math for Data Science Masterclass,https://www.udemy.com/course/math-for-data-science-masterclass/,data science,2,2026-02-26T08:56:38.233451,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 50.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,math for data science masterclass data science data-science,0.47919981831091474,1.0,0.4444444444444444,0.0,0.9615218255574404,0.9414408446045112,0.9534894331762687,1.0,0.5980000000000001,0.7052892763697649,very_high,0.06,0.7550235596012136,0.8550235596012137,MEDIUM,MODERATE,51,strong market demand; strong personalization fit; high ROI potential
Udemy,Data Science Career Path: 100 Days of Data Science Bootcamp,https://www.udemy.com/course/data-science-career-path-100-days-of-data-science-bootcamp/,data science,1,2026-02-26T08:55:59.718662,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,data science career path 100 days of data science bootcamp data science data-science,0.4573932362084423,1.0,0.4444444444444444,0.0,0.9629600902291436,0.9433849082218662,0.9551300174262326,1.0,0.5980000000000001,0.7024694760988371,very_high,0.06,0.7489951300432617,0.8489951300432617,MEDIUM,MODERATE,52,strong market demand; strong personalization fit; high ROI potential
Udemy,The Data Science Course: Complete Data Science Bootcamp 2026,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,machine learning,1,2026-02-26T08:54:21.890234,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,the data science course complete data science bootcamp 2026 machine learning data-science,0.43858187028484996,1.0,0.4444444444444444,0.0,0.9640335743806272,0.9490672400089796,0.9580470406319681,1.0,0.5980000000000001,0.6927442446547778,very_high,0.06,0.7416177133583768,0.8416177133583769,MEDIUM,MODERATE,53,strong personalization fit; high ROI potential
Udemy,Product Management for AI & Data Science,https://www.udemy.com/course/product-management-for-ai-data-science/,data science,2,2026-02-26T08:56:38.234059,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,product management for ai data science data science data-science,0.4612900399774906,0.9580000000000001,0.4444444444444444,0.0,0.965466620025152,0.9310348153172587,0.9516938981419947,1.0,0.5980000000000001,0.6964102537990869,very_high,0.06,0.7406895733595518,0.8406895733595519,MEDIUM,MODERATE,54,strong personalization fit; high ROI potential
Udemy,Product Management for AI & Data Science,https://www.udemy.com/course/product-management-for-ai-data-science/,data science,1,2026-02-26T08:55:59.719553,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,product management for ai data science data science data-science,0.4612900399774906,0.9580000000000001,0.4444444444444444,0.0,0.965466620025152,0.9310348153172587,0.9516938981419947,1.0,0.5980000000000001,0.6964102537990869,very_high,0.06,0.7406895733595518,0.8406895733595519,MEDIUM,MODERATE,55,strong personalization fit; high ROI potential
Udemy,R Programming A-Z™: R For Data Science With Real Exercises!,https://www.udemy.com/course/r-programming/,data science,2,2026-02-26T08:56:38.233240,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,r programming a-z r for data science with real exercises data science data-science,0.44879715242259516,0.9580000000000001,0.4444444444444444,0.0,0.9663181040339495,0.9511769608483769,0.9602616467597205,1.0,0.5980000000000001,0.6984546799255735,very_high,0.06,0.7404238377695296,0.8404238377695297,MEDIUM,MODERATE,56,strong personalization fit; high ROI potential
Udemy,Data Science Methods and Algorithms [2026],https://www.udemy.com/course/data-science-methods-and-algorithms-2024/,data science,1,2026-02-26T08:55:59.719248,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,data science methods and algorithms 2026 data science data-science,0.45315280077926307,0.9580000000000001,0.4444444444444444,0.0,0.9660293153551947,0.9436875333673511,0.9570926025600572,1.0,0.5980000000000001,0.6972132168379845,very_high,0.06,0.7402859767281247,0.8402859767281248,MEDIUM,MODERATE,57,strong personalization fit; high ROI potential
Udemy,Data Science Methods and Techniques [2026],https://www.udemy.com/course/data-science-methods-and-techniques-2024/,data science,2,2026-02-26T08:56:38.233006,fallback_html_parse,30000.0,very_high,97.9,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,data science methods and techniques 2026 data science data-science,0.4479975470773103,0.9580000000000001,0.4444444444444444,0.0,0.9663701718953205,0.9437529507683997,0.9573232834445522,1.0,0.5980000000000001,0.6972132168379845,very_high,0.06,0.7390548335237601,0.8390548335237602,MEDIUM,MODERATE,58,strong personalization fit; high ROI potential
Udemy,Python for Beginners: Learn Python Programming (Python 3),https://www.udemy.com/course/python-programming-projects/,python programming,2,2026-02-26T08:49:56.698420,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python for beginners learn python programming python 3 python programming python,0.4359652720741996,0.57,0.16666666666666666,0.0,0.9350441837811427,0.9233340114664632,0.9303601148552709,1.0,0.5980000000000001,0.8879390126376011,very_high,0.06,0.737860001155528,0.837860001155528,MEDIUM,MODERATE,59,strong market demand; strong personalization fit
Udemy,Data Science Marathon: 120 Projects To Build Your Portfolio,https://www.udemy.com/course/build-real-world-data-science-projects/,data science,2,2026-02-26T08:56:38.233527,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 38.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,data science marathon 120 projects to build your portfolio data science data-science,0.3818081827863093,1.0,0.4444444444444444,0.0,0.9662812725758771,0.9520302661753757,0.9605808700156766,1.0,0.5980000000000001,0.6955608945554882,very_high,0.06,0.7290435762949173,0.8290435762949173,MEDIUM,MODERATE,60,strong personalization fit; high ROI potential
Udemy,"Complete Data Science Bootcamp: 15 Courses in 1 (AI, ML, DL)",https://www.udemy.com/course/data-science-bootcamp-masterclass-real-world-projects/,data science,2,2026-02-26T08:56:38.233966,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,complete data science bootcamp 15 courses in 1 ai ml dl data science data-science,0.38017521711227603,1.0,0.4444444444444444,0.0,0.9663229692555175,0.9235175602314047,0.9492008056458725,1.0,0.5980000000000001,0.6932984295559559,very_high,0.06,0.7249984560341217,0.8249984560341217,MEDIUM,MODERATE,61,strong personalization fit; high ROI potential
Udemy,"Complete Data Science Bootcamp: 15 Courses in 1 (AI, ML, DL)",https://www.udemy.com/course/data-science-bootcamp-masterclass-real-world-projects/,data science,1,2026-02-26T08:55:59.719482,fallback_html_parse,30000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.900000000000002, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",data-science,0.44191231448963414,7.0,0.46153846153846156,complete data science bootcamp 15 courses in 1 ai ml dl data science data-science,0.38017521711227603,1.0,0.4444444444444444,0.0,0.9663229692555175,0.9235175602314047,0.9492008056458725,1.0,0.5980000000000001,0.6932984295559559,very_high,0.06,0.7249984560341217,0.8249984560341217,MEDIUM,MODERATE,62,strong personalization fit; high ROI potential
Udemy,Python Programming for Beginners: Learn to Code with Python,https://www.udemy.com/course/python-programming-for-beginners-learn-to-code-with-python/,python programming,2,2026-02-26T08:49:56.698188,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming for beginners learn to code with python python programming python,0.34083347794915586,0.57,0.16666666666666666,0.0,0.9345712694355252,0.922377323509017,0.929693691064922,1.0,0.5980000000000001,0.865428268385807,very_high,0.06,0.7060316861885519,0.8060316861885519,LOW,MODERATE,63,strong market demand; strong personalization fit
Udemy,Python for Absolute Beginners,https://www.udemy.com/course/python-for-absolute-beginners-u/,python programming,1,2026-02-26T08:49:21.017785,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python for absolute beginners python programming python,0.320307836455292,0.57,0.16666666666666666,0.0,0.9340159187142054,0.9270158146276882,0.9312158770795985,1.0,0.5980000000000001,0.8604592598715229,very_high,0.06,0.6995416693387556,0.7995416693387556,LOW,TEST,64,strong market demand; strong personalization fit
Udemy,Python Programming for Complete Beginners,https://www.udemy.com/course/mastering-python-basics-a-beginners-guide/,python programming,1,2026-02-26T08:49:21.017932,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming for complete beginners python programming python,0.30738044875506854,0.57,0.16666666666666666,0.0,0.9335805622612623,0.9244273184674441,0.9299192647437351,1.0,0.5980000000000001,0.8600048783565547,very_high,0.06,0.6958266357994951,0.7958266357994952,LOW,TEST,65,strong market demand; strong personalization fit
Udemy,Python for Data Analysis & Business Intelligence,https://www.udemy.com/course/python-foundations-for-data-analysis/,data science,2,2026-02-26T08:56:38.233122,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python for data analysis business intelligence data science python,0.30485102397548125,0.57,0.16666666666666666,0.0,0.9334875739218985,0.9288815948026721,0.9316451822742079,1.0,0.5980000000000001,0.859552690170948,very_high,0.06,0.6954674931222541,0.7954674931222541,LOW,TEST,66,strong market demand; strong personalization fit
Udemy,Learn Python Programming,https://www.udemy.com/course/learn-python-programming-python-3/,python programming,2,2026-02-26T08:49:56.698344,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,learn python programming python programming python,0.3070825373609274,0.57,0.16666666666666666,0.0,0.933569743365227,0.9152731153633318,0.9262510921644689,1.0,0.5980000000000001,0.8535868134283443,very_high,0.06,0.6925887920812696,0.7925887920812695,LOW,TEST,67,strong market demand; strong personalization fit
Udemy,"Complete Data Science,Machine Learning,DL,NLP Bootcamp",https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,data science,1,2026-02-26T08:55:59.718395,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",nlp,0.5524052689697178,0.0,0.0,complete data science machine learning dl nlp bootcamp data science nlp,0.274962100860509,1.0,0.7222222222222222,0.0,0.8399338332599062,0.8750228458753924,0.8539694383061007,1.0,0.5980000000000001,0.7150270266279514,very_high,0.06,0.6824923441114353,0.7824923441114353,LOW,TEST,68,strong market demand; strong personalization fit; high ROI potential
Udemy,Python Programming - Foundation Course for Data Engineers,https://www.udemy.com/course/python-foundation-course/,python programming,2,2026-02-26T08:49:56.698735,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming - foundation course for data engineers python programming python,0.2462782465790234,0.57,0.16666666666666666,0.0,0.9306085463623304,0.9420178670846033,0.9351722746512396,1.0,0.5980000000000001,0.8440233725109562,very_high,0.06,0.6762708106864005,0.7762708106864005,LOW,TEST,69,strong market demand; strong personalization fit
Udemy,PYTHON: Python Programming (FROM ZERO TO YOUR FIRST JOB),https://www.udemy.com/course/python-python-programming-from-zero-to-your-first-job/,python programming,1,2026-02-26T08:49:21.018159,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python python programming from zero to your first job python programming python,0.2488547681801654,0.57,0.16666666666666666,0.0,0.9307647720452654,0.9298661443076153,0.9304053209502053,1.0,0.5980000000000001,0.8445131781193391,very_high,0.06,0.6758946346243614,0.7758946346243614,LOW,TEST,70,strong market demand; strong personalization fit
Udemy,PYTHON PROGRAMMING: Python From Basics to Data Analysis,https://www.udemy.com/course/python-programming-from-basics-to-data-analysis-x/,python programming,2,2026-02-26T08:49:56.698904,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming python from basics to data analysis python programming python,0.2538577535775739,0.57,0.16666666666666666,0.0,0.9310602811899302,0.9149845202692042,0.9246299768216398,1.0,0.5980000000000001,0.8436587432094035,very_high,0.06,0.6754024927230946,0.7754024927230947,LOW,TEST,71,strong market demand; strong personalization fit
Udemy,PYTHON PROGRAMMING: Python From Basics to Data Analysis,https://www.udemy.com/course/python-programming-from-basics-to-data-analysis-x/,python programming,1,2026-02-26T08:49:21.018371,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming python from basics to data analysis python programming python,0.2538577535775739,0.57,0.16666666666666666,0.0,0.9310602811899302,0.9149845202692042,0.9246299768216398,1.0,0.5980000000000001,0.8436587432094035,very_high,0.06,0.6754024927230946,0.7754024927230947,LOW,TEST,72,strong market demand; strong personalization fit
Udemy,"Complete Data Science,Machine Learning,DL,NLP Bootcamp",https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,machine learning,1,2026-02-26T08:54:21.889538,fallback_html_parse,35000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",nlp,0.5524052689697178,0.0,0.0,complete data science machine learning dl nlp bootcamp machine learning nlp,0.23821331505543392,1.0,0.7222222222222222,0.0,0.8375831935132136,0.8734290117623076,0.8519215208128512,1.0,0.5980000000000001,0.7155216809029562,very_high,0.06,0.672966297283106,0.772966297283106,LOW,TEST,73,strong market demand; strong personalization fit; high ROI potential
Udemy,Python Programming for Beginners and Kids - Anyone Can Code,https://www.udemy.com/course/python-for-beginners-anyone-can-code/,python programming,2,2026-02-26T08:49:56.698831,fallback_html_parse,25000.0,very_high,78.5,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 28.5, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",python,0.9192930780559646,14.0,1.0,python programming for beginners and kids - anyone can code python programming python,0.22712574967682692,0.57,0.16666666666666666,0.0,0.9293608243863531,0.9239455209510452,0.92719470301223,1.0,0.5980000000000001,0.8358478298527737,very_high,0.06,0.666626853620735,0.766626853620735,LOW,TEST,74,strong market demand; strong personalization fit
